x,y_pchip
434.1417338409384,13.456019702472265
435.7279679311116,13.572374719948618
437.3142020212848,13.686102914266069
438.900436111458,13.800481644644474
440.4866702016312,13.916286367031537
442.07290429180443,14.032044178989036
443.65913838197764,14.145724379045607
445.24537247215085,14.257207993270375
446.83160656232405,14.369916047189044
448.41784065249726,14.485498779148264
450.00407474267047,14.602738032868766
451.5903088328437,14.71997855610044
453.1765429230169,14.837024975549479
454.7627770131901,14.955544935344813
456.3490111033633,15.077046467468351
457.9352451935365,15.200091861829703
459.5214792837097,15.32152017905866
461.1077133738829,15.440324297800592
462.6939474640561,15.556979237063837
464.28018155422933,15.673714427854257
465.86641564440254,15.794123702838485
467.45264973457574,15.915182454486402
469.03888382474895,16.03135095095538
470.62511791492216,16.152955246737825
472.21135200509536,16.27669524560039
473.79758609526857,16.40032459750764
475.3838201854418,16.526842873120113
476.97005427561487,16.64817843609775
478.5562883657881,16.764660349852445
480.1425224559613,16.872996888683144
481.7287565461345,16.98647458221074
483.3149906363077,17.108324194802965
484.9012247264809,17.230158022484495
486.4874588166541,17.344189597443588
488.0736929068273,17.470740554470964
489.6599269970005,17.59296940995566
491.24616108717373,17.723013114700585
492.83239517734694,17.852195266713032
494.41862926752015,17.976369424029432
496.00486335769335,18.10203250774916
497.59109744786656,18.230064903417997
499.17733153803977,18.363670501791667
500.763565628213,18.49783621939941
502.3497997183862,18.630410351605295
503.9360338085594,18.759293056579878
505.5222678987326,18.88674705879205
507.1085019889058,19.01983232048643
508.694736079079,19.154241719757266
510.2809701692522,19.291533302816607
511.8672042594254,19.424413394275728
513.4534383495986,19.55939455008796
515.0396724397718,19.69581639748283
516.625906529945,19.828432353939164
518.2121406201182,19.965116801728033
519.7983747102913,20.101698790962327
521.3846088004645,20.23629348461528
522.9708428906378,20.37278035927549
524.557076980811,20.50768240236934
526.1433110709842,20.639559173527438
527.7295451611574,20.77358869985189
529.3157792513306,20.907998272617046
530.9020133415038,21.045372938027565
532.488247431677,21.178058089158963
534.0744815218502,21.308898697796355
535.6607156120234,21.44282428852549
537.2469497021966,21.582816782151387
538.8331837923698,21.727377091615594
540.419417882543,21.863527560338987
542.0056519727162,22.004928317832313
543.5918860628894,22.14698878277048
545.1781201530627,22.289059735570728
546.7643542432359,22.430743211868784
548.3505883334091,22.570279429623724
549.9368224235823,22.710540644764325
551.5230565137555,22.855282577919247
553.1092906039287,22.999249536508295
554.6955246941019,23.143255825459285
556.2817587842751,23.287224699152816
557.8679928744483,23.43042595682065
559.4542269646215,23.57375452563664
561.0404610547947,23.718038308506937
562.6266951449678,23.862215567141135
564.212929235141,24.007235091384956
565.7991633253142,24.15377342907437
567.3853974154874,24.301947477445438
568.9716315056606,24.45051326728359
570.5578655958338,24.595801562442606
572.144099686007,24.749287497880545
573.7303337761803,24.898169748784724
575.3165678663535,25.045020861815292
576.9028019565267,25.19479906871345
578.4890360466999,25.349107802488227
580.0752701368731,25.503666768389817
581.6615042270463,25.652230202520194
583.2477383172195,25.804120070377934
584.8339724073927,25.960291348719377
586.4202064975659,26.120065679737834
588.0064405877391,26.275695564987366
589.5926746779123,26.42593515588965
591.1789087680855,26.581436906251163
592.7651428582587,26.742765738126742
594.351376948432,26.89886303030682
595.9376110386052,27.097828619586885
597.5238451287784,27.224434333288166
599.1100792189516,27.37960779380162
600.6963133091248,27.550105034364332
602.282547399298,27.71167889657363
603.8687814894712,27.86755757121881
605.4550155796443,28.027561932177015
607.0412496698175,28.18823931057073
608.6274837599907,28.350097378351773
610.2137178501639,28.519239079878616
611.7999519403371,28.627719375193237
613.3861860305103,28.81210445429309
614.9724201206835,29.007693002707136
616.5586542108567,29.170203540421607
618.1448883010299,29.33841532086472
619.7311223912031,29.503241130392496
621.3173564813764,29.666772307027635
622.9035905715496,29.828229301688772
624.4898246617228,30.00134702804209
626.076058751896,30.158326176609997
627.6622928420692,30.255309584396947
629.2485269322424,30.485924306370464
630.8347610224156,30.654991336460785
632.4209951125888,30.820715653670696
634.007229202762,30.988644233264925
635.5934632929352,31.156590305235294
637.1796973831084,31.327771038688933
638.7659314732816,31.500843218947498
640.3521655634548,31.675547866901795
641.938399653628,31.850283365408064
643.5246337438012,32.01820998742541
645.1108678339745,32.18228412348321
646.6971019241477,32.35604050900697
648.2833360143209,32.53298479259074
649.8695701044941,32.70099444286883
651.4558041946673,32.876452180477116
653.0420382848405,33.05046477716216
654.6282723750137,33.22121871764225
656.2145064651869,33.39331203126306
657.80074055536,33.57115812486979
659.3869746455332,33.75229714000099
660.9732087357064,33.927489829356716
662.5594428258796,34.100041624880966
664.1456769160528,34.27974914412041
665.731911006226,34.46256429821263
667.3181450963992,34.636933116602734
668.9043791865724,34.812622613447566
670.4906132767456,34.98864961345575
672.0768473669189,35.146970651790724
673.6630814570921,35.32429736718902
675.2493155472653,35.50310894574131
676.8355496374385,35.68631568053514
678.4217837276117,35.86307032176071
680.0080178177849,36.04148878804735
681.5942519079581,36.22311992615018
683.1804859981313,36.40325403958384
684.7667200883045,36.58083406648604
686.3529541784777,36.764251579397126
687.9391882686509,36.9494027532303
689.5254223588241,37.12989203249311
691.1116564489973,37.31568402362163
692.6978905391705,37.50311011487177
694.2841246293438,37.68902151313682
695.870358719517,37.88539641659979
697.4565928096902,38.06463039350727
699.0428268998634,38.25268402585738
700.6290609900365,38.435327978819736
702.2152950802097,38.62283403998406
703.8015291703829,38.811796500527976
705.3877632605561,38.9984885202283
706.9739973507293,39.18373245564683
708.5602314409025,39.37165036263965
710.1464655310757,39.55788890886041
711.7326996212489,39.74949959499602
713.3189337114221,39.94339502810865
714.9051678015953,40.1422868012589
716.4914018917685,40.32871864569183
718.0776359819417,40.522807122384826
719.663870072115,40.71510379032791
721.2501041622882,40.91114232008883
722.8363382524614,41.10453863317918
724.4225723426346,41.29455357228992
726.0088064328078,41.48970142875204
727.595040522981,41.68434156019609
729.1812746131542,41.87717500949613
730.7675087033274,42.07164665950311
732.3537427935006,42.26664222173546
733.9399768836738,42.46019891938872
735.526210973847,42.65665262425483
737.1124450640202,42.849321060386266
738.6986791541934,43.0428127090745
740.2849132443666,43.240812741283776
741.8711473345398,43.43870075225179
743.4573814247129,43.63425846184651
745.0436155148861,43.83271249167724
746.6298496050593,44.03279120898002
748.2160836952326,44.22724565102005
749.8023177854058,44.42345827093098
751.388551875579,44.6216285595606
752.9747859657522,44.82061338095033
754.5610200559254,45.016024157500524
756.1472541460986,45.21704226447487
757.7334882362718,45.41570968231144
759.319722326445,45.61329973537019
760.9059564166182,45.80534412427187
762.4921905067914,46.022727664449235
764.0784245969646,46.21280916830274
765.6646586871378,46.42254876322751
767.250892777311,46.62766505681616
768.8371268674842,46.8319151595656
770.4233609576575,47.039125411042285
772.0095950478307,47.2454023619711
773.5958291380039,47.451310075880755
775.1820632281771,47.6576801278376
776.7682973183503,47.86329056131883
778.3545314085235,48.07100223470969
779.9407654986967,48.27943466073657
781.5269995888699,48.48684224255163
783.1132336790431,48.687155828985475
784.6994677692163,48.89824653740491
786.2857018593894,49.10654335468721
787.8719359495626,49.309469907496954
789.4581700397358,49.52243537356264
791.044404129909,49.7403479908289
792.6306382200822,49.9518774434007
794.2168723102554,50.16485175964125
795.8031064004286,50.38056731754173
797.3893404906019,50.59892633078963
798.9755745807751,50.82197539377444
800.5618086709483,51.037947035403306
802.1480427611215,51.2484937633277
803.7342768512947,51.466165603602036
805.3205109414679,51.683035788335324
806.9067450316411,51.89684816716174
808.4929791218143,52.106000692880464
810.0792132119875,52.3246635442583
811.6654473021607,52.537225639661855
813.2516813923339,52.757441239638524
814.8379154825071,52.97696678873739
816.4241495726803,53.19426423210033
818.0103836628535,53.413798669896245
819.5966177530267,53.63281482887728
821.1828518432,53.84801932494169
822.7690859333732,54.07020364381751
824.3553200235464,54.29790079872607
825.9415541137196,54.52750474728802
827.5277882038928,54.76589163380145
829.1140222940659,54.99724235051545
830.7002563842391,55.23085900959122
832.2864904744123,55.45640464515973
833.8727245645855,55.68382978235711
835.4589586547587,55.9080271136357
837.0451927449319,56.1289441591578
838.6314268351051,56.35632248959302
840.2176609252783,56.58511564756323
841.8038950154515,56.813590965543185
843.3901291056247,57.042497999453424
844.976363195798,57.27928315390367
846.5625972859712,57.51119823639748
848.1488313761444,57.7376054595329
849.7350654663176,57.96791432960541
851.3212995564908,58.199705529676976
852.907533646664,58.4315132539137
854.4937677368372,58.66578498467785
856.0800018270104,58.89312394682765
857.6662359171836,59.13038352709132
859.2524700073568,59.36269372239786
860.83870409753,59.598792484390465
862.4249381877032,59.84216459848593
864.0111722778764,60.07613087450482
865.5974063680496,60.318810457856145
867.1836404582228,60.55283271429811
868.769874548396,60.78305690719026
870.3561086385693,61.02250846360061
871.9423427287423,61.26275134962473
873.5285768189156,61.49799105307194
875.1148109090888,61.74351841086567
876.701044999262,61.98820748750426
878.2872790894352,62.22955341431673
879.8735131796084,62.48207802472153
881.4597472697816,62.731603399335384
883.0459813599548,62.98543662046703
884.632215450128,63.235886848638074
886.2184495403012,63.467708462658436
887.8046836304744,63.71783705045501
889.3909177206476,63.96980660770094
890.9771518108208,64.21333226574686
892.563385900994,64.45700147389206
894.1496199911672,64.70824744991454
895.7358540813404,64.96068836555379
897.3220881715137,65.21371059122458
898.9083222616869,65.47054031380446
900.4945563518601,65.72930750058059
902.0807904420333,65.98764827750176
903.6670245322065,66.24508438185148
905.2532586223797,66.49220811126185
906.8394927125529,66.74146572049521
908.4257268027261,66.99371010557981
910.0119608928993,67.23412779605577
911.5981949830725,67.48014551904507
913.1844290732457,67.72481542889557
914.7706631634188,67.9520845340689
